jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Boron & compounds,Air Total,7780.438
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Beryllium & compounds,Air Total,3.3263
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Arsenic & compounds,Air Total,22.0916
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Zinc and compounds,Air Total,227.09
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Oxides of Nitrogen,Air Total,16907610
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Particulate Matter 10.0 um,Air Total,974000
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Polychlorinated dioxins and furans (TEQ),Air Total,0.000717
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.372
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Sulfur dioxide,Air Total,29300005.66
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Sulfuric acid,Air Total,309000
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Chromium (VI) compounds,Air Total,1.7524
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Particulate Matter 2.5 um,Air Total,323564
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Chromium (III) compounds,Air Total,177.84
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Total Volatile Organic Compounds,Air Total,92691
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Nickel & compounds,Air Total,207.765
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Cobalt & compounds,Air Total,63.404
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Carbon monoxide,Air Total,768300
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Lead & compounds,Air Total,110.437
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Mercury & compounds,Air Total,57.30188
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Fluoride compounds,Air Total,395007.29
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Manganese & compounds,Air Total,1155.2
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Hydrochloric acid,Air Total,1420000
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019SCL001,STANWELL CORPORATION LIMITED,Stanwell Power Station,CAPRICORN HWY VIA,Gracemere,QLD,4702,-23.508888,150.317777,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products,Copper & compounds,Air Total,162.27
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q038OMC001,CHEMPROD NOMINEES PROPRIETARY LIMITED,Omega Chemicals,34 Boron Street,Sumner Park,QLD,4074,-27.564995,152.934659,1813,Basic Inorganic Chemical Manufacturing,Manufacture of liquid aluminium sulphate,Sulfuric acid,Air Total,24.5245
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063AMH001,JBS AUSTRALIA PTY LIMITED,Mungindi Feedlot,Talwood Road,Mungindi Via Talwood,QLD,4497,-28.773053,149.108229,0143,Beef Cattle Feedlots (Specialised),Cattle Feedlot,Ammonia (total),Air Total,474000
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Carbon monoxide,Air Total,1744.364497
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Mercury & compounds,Air Total,0.000196138
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Cobalt & compounds,Air Total,0.000061424
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Manganese & compounds,Air Total,0.000287576
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Nickel & compounds,Air Total,0.00158446
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Polychlorinated dioxins and furans (TEQ),Air Total,3.7343E-09
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Acetaldehyde,Air Total,0.743040188
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Formaldehyde (methyl aldehyde),Air Total,13.37472338
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Ethylbenzene,Air Total,0.601862552
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Copper & compounds,Air Total,0.00064216
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Lead & compounds,Air Total,0.00037692
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Benzene,Air Total,0.222912056
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Zinc and compounds,Air Total,0.021672901
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Xylenes (individual or mixed isomers),Air Total,1.1888643
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Oxides of Nitrogen,Air Total,6652.248522
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Particulate Matter 10.0 um,Air Total,79.44522924
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Chromium (III) compounds,Air Total,0.00105747
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Arsenic & compounds,Air Total,0.000151117
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.000483383
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Beryllium & compounds,Air Total,9.074E-07
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital","1,3-Butadiene (vinyl ethylene)",Air Total,0.008173442
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Cadmium & compounds,Air Total,0.00083062
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Acrolein,Air Total,0.11888643
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Total Volatile Organic Compounds,Air Total,84.66763012
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Toluene (methylbenzene),Air Total,2.452032619
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Sulfur dioxide,Air Total,10.61843517
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Selenium & compounds,Air Total,1.79037E-05
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q055TWH001,AUSTRALIAN PIPELINE LIMITED,Toowoomba Hospital,PECHEY ST,Toowoomba,QLD,4350,-27.569722,151.945194,8401,Hospitals (Except Psychiatric Hospitals),"Operation & Maintenance of fuel burning equipment used to supply steam, hot water emergency power & ancillary services to a hospital",Particulate Matter 2.5 um,Air Total,79.44522924
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Xylenes (individual or mixed isomers),Air Total,3.627209716
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Ethylbenzene,Air Total,1.124111548
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Cumene (1-methylethylbenzene),Air Total,2.878802646
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Cyclohexane,Air Total,3.028047856
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Total Volatile Organic Compounds,Air Total,762.3890949
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Toluene (methylbenzene),Air Total,7.94900966
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Lead & compounds,Air Total,0.0021889
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,Benzene,Air Total,4.632160461
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q022MOB019,CHIPPEN HOLDINGS PTY LIMITED,"Mobil Depot, Meandarra",Walton Street,Meandarra,QLD,4422,-27.324888,149.87919,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,n-Hexane,Air Total,9.739003997
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012QGC012,QGC PTY LIMITED,ATP676,Warrego Hwy,Via Miles,QLD,4415,-26.67685,150.37107,0700,Oil and Gas Extraction,Oil and Gas Extraction and Gas Supply,Beryllium & compounds,Air Total,0.125
